user_id;screen_name;name;description;location;followers_count;friends_count;listed_count;favourites_count;statuses_count;verified;account_created_at;default_profile;default_profile_image;tweet_count_in_dataset;first_seen_at;last_seen_at;followers_friends_ratio;tweets_per_day_since_creation;dataset_coverage_days;tweets_per_day_in_dataset;sample_tweets;label;notes
1944200833;ritaespindola15;Rita;•🏀Esgueira Basket • u19 •📍Aveiro •;Aveiro, Portugal;789;250;1;7459;7508;False;2013-10-07T13:49:04;False;False;1;2018-06-17T14:14:57;2018-06-17T14:14:57;0,3169;4,38;0;0,0;RT @B24PT: Candidato a momento mais fofo do #WorldCup 😍 https://t.co/FvQKGfw2u3;;
36046814;ZOOXnumba1;Zuko Nomnganga;DE KING OF DE JUNGLE;ÜT: -26.1664556,27.8384459;395;393;5;156;14459;False;2009-04-28T11:59:24;False;False;2;2018-06-14T14:45:08;2018-06-14T14:49:22;0,9949;4,34;0;0,0;Is it over already? Wow that was the worst opening ceremony I've ever seen #rus #WorldCup #OpeningCeremony ||| Robbie Williams just pulled a Zap sign to the world #WorldCup #RUS #OpeningCeremony;0;auto: 0/6 signals
500146783;architect_GM;GM;Arquitecto/GM;;551;660;13;11791;9691;False;2012-02-22T21:07:57;False;False;1;2018-06-17T12:15:03;2018-06-17T12:15:03;1,1978;4,2;0;0,0;RT @MesutOzil1088: M A T C H D A Y ! ⚽️💥🇩🇪 #M1Ö #Worldcup2018 #GERMEX #DieMannschaft #Predator https://t.co/cRSMZNgFal;;
102418021;Patrick_Hberg;Patrick H;Vader / Sparta supporter / Meubelmaker/machinaal houtbewerker / Australië / hobby Fotograaf / WOTE fan / Volleyballer en in PR-commissie voor sociaal media;;187;137;18;741;12876;False;2010-01-06T16:46:11;False;False;1;2018-06-14T15:49:06;2018-06-14T15:49:06;0,7326;4,18;0;0,0;Wordt die bal bestuurd vanuit die VAR wagen? De bal lijkt soms vreemd te rollen over het veld. #russau #WorldCup;0;auto: 0/6 signals
29706375;theodelaney;Theo Delaney;Partner at @watchablefilms, director at @Hotspur_Argyle. @spursshow & Watchable Radio Show host https://www.facebook.com/groups/watchableradioshow/ #COYS;London W1, N8, N17;5970;2000;184;4856;13900;False;2009-04-08T12:46:57;False;False;6;2018-06-15T14:22:02;2018-06-17T07:25:43;0,335;4,14;1;6,0;😂😂😂😂😂😂 https://t.co/wnshpSqeNt ||| Do you think Mark Clattenburg is being kept in that van against his will? #WorldCup ||| Bloody hell. France have taken off the sublime and brought on the ridiculous! #FranceVAustralia #WORLDCUP ||| Increasingly Lawro is that miserable, grumpy old git relative everyone’s dreading coming to stay because he’s is go… https://t.co/MdOEnM3TId ||| Love it!!! https://t.co/naXP1nTHnU;0;auto: 0/6 signals
153980267;AriVillarrealM;Ari Villarreal;El que NO Vive para Servir NO sirve para Vivir. #Coahuilense Apasionada de la #Justicia y la #Política;Distrito Federal, México;1514;1467;14;4593;12137;False;2010-06-10T02:02:40;False;False;4;2018-06-17T15:29:28;2018-06-17T16:45:19;0,969;4,14;0;0,0;Vamos México 🇲🇽 @miseleccionmx  #MexicoVsAlemania #WorldCup https://t.co/yLEuXJ73Ur ||| Que pinches Nervios a 10 min de acabar el juego #MéxicoVsAlemania #WorldCup https://t.co/FnBrGSmfRw ||| Que Gol @miseleccionmx  Vamos México 🇲🇽 #WorldCup ||| RT @acereros: ¡Buena Suerte México! #MexicoVsAlemania #WorldCup https://t.co/6gLeeE47FJ;0;auto: 0/6 signals
980361289;Hareth___;🏳️‍🌈;yessss;;382;218;1;1663;8336;False;2012-11-30T12:21:17;False;False;1;2018-06-16T10:17:47;2018-06-16T10:17:47;0,5707;4,12;0;0,0;"RT @padangbolasepak: Dimitri Petratos formerly of Kelantan &amp; Andrew Nabbout formerly of Negeri Sembilan could be in action later today agai…";;
37389909;Varvara13;Barbara Loots;"Bookworm. Geek. Wine lover. Lawyer.
Living a #DontWalkDANCE life!
#LoveTheatre voice behind @TheatreSceneCpt, a @lootsdigital project.
@CTAngelsZA director.";;1031;1005;49;4336;13620;False;2009-05-03T08:41:54;False;False;1;2018-06-14T05:31:33;2018-06-14T05:31:33;0,9748;4,09;0;0,0;RT @FCBayernEN: And the award for the most 🔥 team at the #WorldCup goes to... 😎🇩🇪  📸@GQMagazine https://t.co/RPscXNnqWm;;
326788059;caiodasilva0;eu Caio;♻️;Guaruja-SP;261;83;0;940;10368;False;2011-06-30T13:57:41;False;False;2;2018-06-14T03:15:22;2018-06-14T19:18:34;0,318;4,08;0;0,0;RT @legendarychld: AH MEU DEUS OS FILHOS DELE LEVARAM A TAÇA E O CHAPEU DELE #Russia2018 https://t.co/4mGgMIYU32 ||| RT @10Ronaldinho: Vai começar!! 🤙🏾 ⚽ 🇧🇷 #WorldCup https://t.co/QgiBrHZ2oU;;
2866253793;natz_1888;Natz;Celtic Season Ticket Holder and apparently A Nippy Sweetie. Eyebrows 100% hair. 🍀🏴󠁧󠁢󠁳󠁣󠁴󠁿;People's Republic of Shawlands;1231;1327;2;1708;5351;False;2014-11-07T20:34:54;False;False;1;2018-06-17T09:45:15;2018-06-17T09:45:15;1,078;4,06;0;0,0;RT @BobProcterr: I'm convinced Roy Keane is going to kill Slavan Bilic if he keeps touching his shoulder 😂 #CRONGA #WorldCup https://t.co/W…;;
398575227;bahari_22;Firman Bahari;"Ipin.
-
 Sastra Akuntansi"; Jakarta - Padang;435;133;5;36;9736;False;2011-10-26T07:55:44;False;False;3;2018-06-14T10:07:18;2018-06-16T16:00:30;0,3057;4,01;2;1,5;RT @popokman: Sementara bek nomor 2 #ISL aslinya kerja di pabrik bungkusin garem. Buat main di world cup kudu izin dulu. 🤣🤣🤣  Dan tadi dia… ||| RT @popokman: Kalo lagi gak gagalin peluang Messi and Friends, kiper #ISL nyambi jadi sutradara. https://t.co/7mYVtfZK1E ||| Prediksi Final : #Bel vs #Bra #WorldCup;0;auto: 0/6 signals
210455372;kosid7;SiD;"Γαυρομάνιακ, 80's boy, Painter artist, Judo.
Σεβασμός στα ΑμεΑ.
Πατήστε το λινκ http://youtube.com/watch?v=9-_xqj…  για τις δύσκολες μέρες...";Greece;800;291;7;9211;11046;False;2010-10-31T13:40:12;False;False;2;2018-06-16T15:26:49;2018-06-17T06:53:22;0,3638;3,97;0;0,0;RT @NitwikFootball: That's 0.0009% of Iceland's population chasing Messi...  #WorldCup https://t.co/xbfQojpBqb ||| RT @dimzgrfs: Το δεύτερο πιο σημαντικό γκολ του Φινμπόγκασον στην καριέρα του. Το πρώτο ξέρετε ποιο είναι. #WorldCup #wc18gr https://t.co/D…;;
612509004;Kaitlyn_Nolan99;🥀;this is why mom doesn’t FUCKING love you;hell;115;200;0;21278;8571;False;2012-06-19T09:51:29;False;False;1;2018-06-15T04:45:42;2018-06-15T04:45:42;1,7391;3,92;0;0,0;RT @ChivaZ71: a whole lotta Mexico Jerseys for a country who hates Mexico https://t.co/piXip0hs5R;;
578628216;Monde_rigma;ÁFRAM ÍSLAND 🇮🇸 🙌;MONDE THE EXPLORER  🌎 | AIM HIGHER DREAM BIGGER 🤘| FANBOY | MAMON IT YOURSELF WITH MONDE 💕;Republic of the Philippines;729;367;0;2833;8543;False;2012-05-13T01:33:50;False;False;35;2018-06-14T12:03:13;2018-06-17T08:18:20;0,5034;3,84;2;17,5;RT @bayer04_en: It's game day for Julian Brandt!!  He'll face former teammate @CH14_ as #GER take on #MEX in the #WorldCup! https://t.co/OF… ||| RT @icelandworldcup: Cheer on Iceland with the viking clap. Visit https://t.co/9l31lFULFZ to play and show your support  #WorldCup #teamice… ||| Omaaaygad! Sa sobrang busy ko sa #WorldCup  diko napansin ang ganap! Langyaa. Hahaha  Dodong uwi kana kasi 😔🙁… https://t.co/FCMt3Py9oQ ||| RT @flipsidefeels: Will be cheering for Iceland!  #WorldCup ||| RT @MARCAinENGLISH: Lionel Messi missed a penalty as #ARG were held by #ISL 😱  Jorge Sampaoli and co. saw their #WorldCup campaign get off…;0;auto: 0/6 signals
2579628096;sarahhtig;sarah;;;514;662;4;15252;5585;False;2014-06-21T02:19:32;False;False;1;2018-06-16T01:09:12;2018-06-16T01:09:12;1,2879;3,84;0;0,0;RT @ChivaZ71: a whole lotta Mexico Jerseys for a country who hates Mexico https://t.co/piXip0hs5R;;
404151604;IsaacKartel;Jax Teller;had to get my head set, now I get hands free.;Medellin.;144;127;1;4088;9238;False;2011-11-03T14:33:45;False;False;2;2018-06-14T15:39:16;2018-06-14T17:25:22;0,8819;3,83;0;0,0;Well that went well 😂😂 https://t.co/DOldyp65U6 ||| RT @AliquamScripto: “At least a homosexual didn’t score right?!” https://t.co/9t6hNSps4G;0;auto: 0/6 signals
260375871;Ugwu_10;Ugwu Uzochukwu;Embrace the process... Proverbs 22:4.;Israel ;862;506;2;534;10002;False;2011-03-03T19:28:03;False;False;2;2018-06-15T19:18:13;2018-06-15T19:21:15;0,587;3,76;0;0,0;Artistic Isco #WorldCup ||| Oh well...... #WorldCup;0;auto: 0/6 signals
719682449656164353;maia_alen;Maia;ASUHSOM;;265;402;0;16024;2973;False;2016-04-12T00:24:01;False;False;1;2018-06-16T03:27:38;2018-06-16T03:27:38;1,517;3,74;0;0,0;That’s right Idaho and Mississippi. Viva Uruguay! https://t.co/qLCFmjVxpf;0;auto: 0/6 signals
264023886;PolethCota;Po ✨;Sagitario ♐️;Hermosillo, Sonora;212;389;0;12789;9924;False;2011-03-11T05:29:20;False;False;1;2018-06-15T06:53:06;2018-06-15T06:53:06;1,8349;3,74;0;0,0;RT @ChivaZ71: a whole lotta Mexico Jerseys for a country who hates Mexico https://t.co/piXip0hs5R;;
26310144;mrdarrenperry;◄Darren Perry►;The greatest things in this world are knowledge and laughter... interests include: #Spurs #Science #Humour #Family #Astronomy #Food #Nature #Documentaries;England;672;2755;22;15370;12597;False;2009-03-24T20:01:23;False;False;4;2018-06-16T08:47:30;2018-06-17T06:25:57;4,0997;3,74;0;0,0;RT @Joey7Barton: The beautiful game! Not many sports have this impact. https://t.co/08Msh32eWh ||| RT @IcelandFoods: We're always serious about savings. https://t.co/ygZ17v4XD6 ||| RT @BobProcterr: I'm convinced Roy Keane is going to kill Slavan Bilic if he keeps touching his shoulder 😂 #CRONGA #WorldCup https://t.co/W… ||| RT @FourFourTweet: The scenes when Cristiano Ronaldo equalised for #POR vs. #ESP.   Listen to episode 3 of the @FourFourTweet #WorldCup pod…;;
855820172;charlesilvasco;Jorg Ancrath;"eu sou patético.    n de follow.


Vasco e Bulls";itaborai;128;658;1;6069;7679;False;2012-10-01T04:16:06;False;False;1;2018-06-14T15:22:45;2018-06-14T15:22:45;5,1406;3,69;0;0,0;"RT @glaubermacario: Galvão: ""Deve ser um barato fazer o primeiro gol da Copa em casa"". #WorldCup https://t.co/yDqOh0N7xD";;
4723062492;nooresafa;Sana;Writer, poet, equalities, social, human and communities support. #FeministFest blogger All views are my own.;Delhi, India;682;1665;27;4908;3254;False;2016-01-07T11:15:53;False;False;2;2018-06-16T21:17:14;2018-06-16T21:23:26;2,4413;3,65;0;0,0;Full Time: Croatia 🇭🇷 2-0 Nigeria 🇳🇬  A disappointing start to the FIFA #WorldCup for Nigeria. Etebo's own goal and… https://t.co/7ZMwcLXABX ||| FT | #CRO dismantle #NGA in Kaliningrad to top Group D!   #WorldCup https://t.co/m9FkxXEJ6m;0;auto: 0/6 signals
254452480;tritshuri;Huey;Young soul with a canvas heart;Worldwide;1242;260;4;13033;9735;False;2011-02-19T09:09:52;False;False;5;2018-06-15T06:28:25;2018-06-16T15:00:53;0,2093;3,64;1;5,0;RT @FCBarcelona: Leo Messi and @Argentina start the #WorldCup with a draw but there is still a lot of football to be played. 💪 🔵🔴 #BarçaWor… ||| RT @jn_shine: If Cristiano Ronaldo continues performing like this, He will reach Messi's Level. 👏👏👏👏 he just needs to play against world cl… ||| RT @deoluajao: The David De Gea we expected Vs the One we got against Portugal 😭 #WorldCup #PORESP  #Davidsaves 😭 https://t.co/lWckOltR90 ||| RT @newcityrel: Update!!!   A female fan has sneaked into the spain dressing room to give De Gea her phone number...   Guess what!!!  He co… ||| RT @ManCity: It's time! #WorldCup https://t.co/L7q9vpBE4t;;
217805491;PeterHuguenin1;Peter Huguenin;Sports reporter at the Columbus Telegram, and Boise State alumnus. All tweets and opinions are my own.;Columbus, NE;767;3690;17;9851;10015;False;2010-11-20T15:50:15;False;False;3;2018-06-16T02:27:41;2018-06-16T16:15:35;4,811;3,62;0;0,0;Peru plays soccer, like I play FIFA. Screw trying to get into the box let’s just launch shots and hope something goes in. #WorldCup ||| RT @lthomasnews: SportsCenter is a joke tonight. Zero #WorldCup highlights after an hour of watching. Top 10 plays were minor league baseba… ||| RT @NBCSportsSoccer: The schoolchildren of Uruguay got a little excited when Jose Gimenez delivered his late #WorldCup game-winner.   (via…;0;auto: 0/6 signals
478230928;JessyCristobal;jess🔅;EHS '19✈️ | IG:jess_cristobal | ♌️ | 🇲🇽🌵;316;572;546;4;7372;8297;False;2012-01-30T02:02:35;False;False;1;2018-06-15T22:34:45;2018-06-15T22:34:45;0,9545;3,56;0;0,0;RT @COrtega_10: This is your “best player” https://t.co/bqMxh797HU;;
1576538936;arisbetttorres;arisbet.;I think I’m hilarious but Alexander says otherwise.;;262;101;2;4036;6387;False;2013-07-08T02:24:57;False;False;1;2018-06-17T07:55:53;2018-06-17T07:55:53;0,3855;3,54;0;0,0;RT @OCmayra: The streets of Moscow turned into a huge party last night. La Chona went worldwide getting people from all over the world danc…;;
2374468278;marianamar2404;🌊iana;oh God make me good, but not yet;Santa Maria da Feira;167;89;0;12289;5308;False;2014-03-05T23:15:14;False;False;1;2018-06-16T11:21:45;2018-06-16T11:21:45;0,5329;3,4;0;0,0;RT @insoniascarvao: ❤️ #PORESP #WorldCup #CristianoRonaldo https://t.co/fywgK6hwEy;;
388915846;CSummersMedia;Connor Summers;Journalist, from Bristol, studying Journalism in Southampton. Part of Team Solent Media team and Co-Founder of CWS Sports. Bristol Rovers fan! All views my own.;Bristol;516;965;6;3382;8274;False;2011-10-11T15:10:45;False;False;2;2018-06-16T11:20:06;2018-06-16T16:22:49;1,8702;3,39;0;0,0;Magical😂 https://t.co/5LPPMeuIKP ||| VAR is finally taking over #FrancevsAustralia #Russia2018;0;auto: 0/6 signals
85113816;JohnBarr92;John Barr;😎☀️;Inverkeithing;345;420;4;1644;10446;False;2009-10-25T16:31:43;False;False;2;2018-06-15T16:14:51;2018-06-17T08:45:47;1,2174;3,31;1;2,0;RT @Joey7Barton: The beautiful game! Not many sports have this impact. https://t.co/08Msh32eWh ||| RT @Sporf: 🇧🇷 Clovis Fernandes followed Brazil for 7 consecutive World Cups from 1990 to 2014, but passed away from cancer in 2015 😢  🇷🇺 Hi…;;
116170460;louise_balingit;louibean ✨ nine-nine!;“let’s become a me who loves myself”;923;330;332;3;11034;10050;False;2010-02-21T12:30:23;False;False;1;2018-06-16T18:00:19;2018-06-16T18:00:19;1,0061;3,31;0;0,0;RT @ChivaZ71: a whole lotta Mexico Jerseys for a country who hates Mexico https://t.co/piXip0hs5R;;
2594533723;TheRoarcast;The Roarcast;Brisbane Roar F.C. podcast, dedicated to all the news, views and opinions on the BRFC & A-league. available on iTunes & Soundcloud Search : The Roarcast;Brisbane, Queensland;447;116;5;462;4731;False;2014-06-29T09:09:03;False;False;2;2018-06-16T11:13:38;2018-06-16T11:15:04;0,2595;3,27;0;0,0;RT @TheFootballSack: EVEN IN THE WORLD CUP WE STILL GET FUCKED BY VAR CAN'T ESCAPE IT EVERYONE IT'S OUR DESTINY #FRAAUS #WorldCup ||| 56' Penalty. VAR review guves the French a pen. Of course we're the first to get fucked by VAR at the #WorldCup #FRAAUS;0;auto: 0/6 signals
2940761753;erickhcs2;Erick Henrique;;BH - MG;222;239;0;4451;4119;False;2014-12-25T14:17:15;False;False;1;2018-06-14T19:35:53;2018-06-14T19:35:53;1,0766;3,25;0;0,0;Meu olho suou https://t.co/xG5gyxcEKy;0;auto: 0/6 signals
1489482974;alaa_shika;loly;The one thing that U have that nobody else has is U. Ur voice, ur mind,ur story, ur vision. So write & draw & build & play & dance & live as only U can.;Cairo, Egypt;181;620;1;17147;5941;False;2013-06-07T04:22:54;False;False;1;2018-06-15T18:59:50;2018-06-15T18:59:50;3,4254;3,24;0;0,0;RT @FutballTweets: 🇪🇬 RT for Salah  🇺🇾 Like for Suarez  #WorldCup https://t.co/Nmq4FZ5Z0D;;
181866741;_abdlhh;aas;Sundays;kuala lumpur, MY;172;457;4;336;8926;False;2010-08-23T07:06:44;False;False;1;2018-06-17T16:54:14;2018-06-17T16:54:14;2,657;3,13;0;0,0;what a start for the first leg of world cup matches. i kenotttt... https://t.co/rCIkobZLRl;0;auto: 0/6 signals
341192453;_moonofsaturn;Moon;♍;Brazil;946;1955;0;2004;7745;False;2011-07-23T23:43:34;False;False;1;2018-06-15T21:52:09;2018-06-15T21:52:09;2,0666;3,08;0;0,0;RT @CBF_Futebol: - Também sei fazer, Zabivaka!  #Canarinho dando show de habilidade e simpatia na Rússia! 🤙🐥🇧🇷 #GigantesPorNatureza #WorldC…;;
308577381;mrmiddle09;Malcolm #584831;Work in travel. Crawley Town, Liverpool, Surrey, Chiefs, Darts player. moved t'up north so a crawley exile! run a marathon or 4 #oneinamillion;;557;1646;7;7546;7923;False;2011-05-31T17:00:49;False;False;1;2018-06-16T16:48:00;2018-06-16T16:48:00;2,9551;3,08;0;0,0;What a shit peno #WorldCup #PER;0;auto: 0/6 signals
114505828;Memories_Die;🇧🇪  El Mágico 🇵🇹;"""Galatasaray iyiyse biz de iyiyiz. """;06 / 35 DEU;602;177;3;3856;9273;False;2010-02-15T17:00:40;False;False;8;2018-06-14T12:13:21;2018-06-17T14:58:05;0,294;3,05;3;2,67;#GER #MEX #WorldCup⁠ ⁠ ||| #CRC #SRB #WorldCup⁠ ⁠ ||| #CRC #SBR #WorldCup⁠ ⁠ ||| #CRO⁠ ⁠⁠ ⁠ #NGA⁠ ⁠⁠ ⁠ #WorldCup⁠ ⁠⁠ ⁠ ||| Senciyiz futbol senci. #Per⁠ ⁠ #Den⁠ ⁠ #WorldCup⁠ ⁠;0;auto: 0/6 signals
80515178;hardika_ws;hardika widi satria;Saya bersyukur maka saya ada.;Indonesia;389;460;4;124;9678;False;2009-10-07T06:58:29;False;False;1;2018-06-17T15:09:31;2018-06-17T15:09:31;1,1825;3,05;0;0,0;Akankah Joachim Loew menikmati kudapan ringan berupa upil organik disela-sela pertandingan Jerman vs Meksiko kali i… https://t.co/S96bWZZ6Lt;0;auto: 0/6 signals
2257318988;_brendizzleeeee;Bren Diesel;heaven sent, hell bent.;;161;247;2;3196;4964;False;2013-12-22T05:33:33;False;False;1;2018-06-15T20:42:29;2018-06-15T20:42:29;1,5342;3,03;0;0,0;RT @ChivaZ71: a whole lotta Mexico Jerseys for a country who hates Mexico https://t.co/piXip0hs5R;;
919881692;calcapelle;Callaghan Capelle;Writer//Director//Actor//Film & Theatre Lover;;328;391;1;19112;6195;False;2012-11-01T21:31:12;False;False;1;2018-06-14T17:50:13;2018-06-14T17:50:13;1,1921;3,02;0;0,0;RT @KyleMSherry: Oh, the #WorldCup is on? Sorry, I don't have time to watch silly games while I'm focusing on our REAL pastime: Respecting…;;
859056112724836353;IsleOfTruth;IsleOfTruth;I.D.'s illegal. It's #illegal to use a #legal #name. #Why http://truthbillboards.wordpress.com/bccrss;;85;96;0;5801;1228;False;2017-05-01T14:45:12;False;False;6;2018-06-17T12:55:06;2018-06-17T12:55:18;1,1294;2,99;0;0,0;https://t.co/0MDKYkP2ms #FCBBVB #presseclub #dopa Costa Rica Özil Seehofer und Söder Sérvia Milinkovic-Savic #DHS18… https://t.co/1g95VRfKF5 ||| https://t.co/0MDKYkP2ms #FCBBVB #presseclub #dopa Costa Rica Özil Seehofer und Söder Sérvia Milinkovic-Savic #DHS18… https://t.co/iktnfMI91B ||| https://t.co/0MDKYkP2ms #FCBBVB #presseclub #dopa Costa Rica Özil Seehofer und Söder Sérvia Milinkovic-Savic #DHS18… https://t.co/VZYs5Vwb2L ||| https://t.co/Nci3I9QhZ2 #FCBBVB #presseclub #dopa Costa Rica Özil Seehofer und Söder Sérvia Milinkovic-Savic #DHS18… https://t.co/FzfGNc7Ouz ||| https://t.co/eWHYPBmEdT  #FCBBVB #presseclub #dopa Costa Rica Özil Seehofer und Söder Sérvia Milinkovic-Savic… https://t.co/NDVPnE4UwU;;
1654617500;XIVMike;Michael Turner;;;353;78;0;18732;5255;False;2013-08-08T05:07:22;False;False;1;2018-06-15T19:32:03;2018-06-15T19:32:03;0,221;2,97;0;0,0;RT @zemie: LETS GOOO!!! ⚽️ #IRN #WorldCup;;
49527561;Kaboli_;Sahra;I like all things french fries and I/O Psychology.;;680;570;5;24179;9740;False;2009-06-22T03:47:59;False;False;3;2018-06-15T15:11:08;2018-06-15T17:46:47;0,8382;2,97;0;0,0;RT @MazJobrani: Who needs @Nike shoes when we’ve got Moroccan heads! #TeamMelli #WorldCup ||| The first 80 mins of the game vs. when Morocco scores on themselves #TeamMelli 🇮🇷 #WorldCup https://t.co/8aMXrpcEVI ||| Odds are I have a stroke during this game #TeamMelli #WorldCup;0;auto: 0/6 signals
2169463332;BitterAfterDark;BitterAfterDark;When I'm not talking baseball on my other Twitter account (@bittergiantsfan), I’m here getting philosophical drinking after dark.;San Francisco;311;79;25;3748;4988;False;2013-11-02T03:01:17;False;False;1;2018-06-14T15:23:25;2018-06-14T15:23:25;0,254;2,96;0;0,0;RT @RideTheLlama: I haven't seen Russia dictate play like this since the 2016 US Presidential campaign. #WorldCup;;
149087081;Tucker_O_Cole;Tucker COLE;...Heading towards the mark...;Lagos, Nigeria;309;729;1;253;8686;False;2010-05-28T11:19:44;False;False;1;2018-06-15T20:37:22;2018-06-15T20:37:22;2,3592;2,95;0;0,0;RT @SuperSportTV: ✔️ First #WorldCup hat-trick. ✔️ Scored the 51st #WorldCup hat-trick. ✔️ Scored his 51st career hat-trick  Who else? CR7.…;;
106906694;CONTADORCLAUDIO;Claudio;#readoneplayer #READYPLAYERONE Soy Claudio Violante. Soy ANTISIXER contador y me encanta The Beatles y la Salsa. Ya tenemos la mayoria de edad mi cruz azul;Puerto Vallarta, Jalisco;495;2054;7;2112;8800;False;2010-01-21T01:37:46;False;False;1;2018-06-16T12:32:06;2018-06-16T12:32:06;4,1495;2,87;0;0,0;RT @SanCadilla: Y en la sección #SiYaSabenCómoSomosParaQuéNosInvitan, aquí el cántico que los aficionados de #MEX le dedican a #GER #Rusia2…;;
252631999;LupHDeLLa;Adela Augustine;I'm Love;Malaysia;305;252;0;1919;7630;False;2011-02-15T15:57:05;False;False;2;2018-06-14T10:32:24;2018-06-16T04:01:50;0,8262;2,85;1;2,0;RT @SPNSportsIndia: Day 2 of the #WorldCup was all about late goals and plenty of drama! Any guesses on which was the most exciting match?… ||| RT @WorIdCupUpdates: 🗓 32 days 🏟 64 games  Happy #WorldCupDay! https://t.co/dfYtDlAfMw;;
159315579;victorLestrada;Victor Lara E;#VL #Lara Lic. Gestión Estratégica de Empresas;;192;310;2;203;8301;False;2010-06-25T01:46:56;False;False;2;2018-06-14T23:20:46;2018-06-14T23:21:20;1,6146;2,85;0;0,0;RT @8bitfootball: Let the games begin!! #WorldCup https://t.co/Pnj1Zwu27V ||| RT @UnSinLetras_: Desde 1990 que este señor iba a alentar a Brasil a todos los mundiales. Por culpa de un cáncer en 2015 no alcanzó a coron…;;
1388457180;ComoseDise;Dise;don't you fear the light the dwells deep within, you are powerful beyond what you imagine. PhD Student;Los Angeles, CA;371;626;3;11078;5335;False;2013-04-29T02:44:48;False;False;1;2018-06-15T21:40:34;2018-06-15T21:40:34;1,6873;2,85;0;0,0;When a black soccer player does anything during the #WorldCup2018 https://t.co/k6Xq0hFIRZ;0;auto: 0/6 signals
496248925;Scar_Gaze;Oscar;It’s never that serious;;644;528;1;197;6499;False;2012-02-18T19:22:27;False;False;1;2018-06-15T22:30:30;2018-06-15T22:30:30;0,8199;2,81;0;0,0;RT @HailKayode: Whenever De Gea sees Ronaldo 😂😂😂😂 #WorldCup #PORESP https://t.co/rZtOnX07bQ;;
289745998;alfcarajo117;Alfcarajo;Es divertido jugar con la imaginación, pero cuando ella juega contigo, las cosas se ponen locas.Alfcarajo con todo;Tepic, nayarit;168;384;4;15219;7250;False;2011-04-29T04:23:41;False;False;1;2018-06-16T17:04:53;2018-06-16T17:04:53;2,2857;2,78;0;0,0;RT @TheSportsman: 🤣🔥 Ian Wright watching Lionel Messi's penalty has just lit up the World Cup...  (📹 @IanWright0)  #ARGISL  #WorldCup https…;;
909466523416371201;ak2cozy;ㅤ;21 | akvicious :snap,ig;Houston, TX;47;59;0;144;747;False;2017-09-17T17:18:11;False;False;1;2018-06-15T22:56:26;2018-06-15T22:56:26;1,2553;2,76;0;0,0;RT @eselchinoromero: #Rusia2018 #PortugalSpain #Ronaldo scores a Hattrick  #DeGea was not good enough   #DiegoCosta scores a brace  #nacho…;;
531216938;Marwan_KOR;Marwan - マルワン - 마르완;"#ultra #tomorrowland

instagram: m3r.o

한국어학생.";Incheon, Republic of Korea;313;787;1;474;6259;False;2012-03-20T13:03:21;False;False;1;2018-06-17T11:44:52;2018-06-17T11:44:52;2,5144;2,75;0;0,0;RT @MesutOzil1088: M A T C H D A Y ! ⚽️💥🇩🇪 #M1Ö #Worldcup2018 #GERMEX #DieMannschaft #Predator https://t.co/cRSMZNgFal;;
913145991347494912;abdologyy;عبدالرحمَن حمٌُوده🎨;"Extroverted introvert !

•Instagram📷 & SC👻: @Abdologyy |💟🦅";Cairo, Egypt;48;146;1;57;707;False;2017-09-27T20:59:04;False;False;5;2018-06-14T02:56:28;2018-06-17T15:39:25;3,0417;2,7;3;1,67;"ألمانيا بتلعب بتناكة مبالغ فيها. االي هو....أنا بطل العالم يابني، لا حول ولا قوة إلا بالله. #GER #GERMEX #WorldCup ||| #WorldCup https://t.co/M75P7tENd9 ||| عاجبني الثقة اللي بتلعب بيها نيچيريا. شكلهم هيعملوا حاجة🙄 #CRONGA #WorldCup ||| Vodka Vs. Kabsa https://t.co/SUzk3oIeqG ||| The guys who call football soccer will host the 2026 @FIFAWorldCup (along with Mexico &amp; Canada). Hard luck #Maroc 🇲🇦.  #FIFA2026 #WorldCup";0;auto: 0/6 signals
165731980;miiko_salmon;さ−もん;体操競技が大好き✨順大、セントラルを絶賛応援中🤸🏻‍♂️サッカー、カーリングも応援してます。観戦遠征しながらマンホールカード収集、大沢たかおさん、秦基博さんも大好きです！;;72;186;4;5350;7795;False;2010-07-12T11:42:26;False;False;1;2018-06-14T14:11:33;2018-06-14T14:11:33;2,5833;2,69;0;0,0;RT @jfa_samuraiblue: ＼#Worldcup 本日開幕／ 日本代表戦テレビ放送情報  ①6/19(火)21:00　 コロンビア🇨🇴vs🇯🇵日本 NHK  ②6/24(日)24:00 日本🇯🇵vs🇸🇳セネガル 日本テレビ、NHK-BS  ③6/28(木)23:0…;;
1868317531;HFahmiii;hasnolfahmi;The Gunners;Emirates Stadium;314;285;1;300;4603;False;2013-09-15T16:09:08;False;False;1;2018-06-15T20:30:01;2018-06-15T20:30:01;0,9076;2,65;0;0,0;RT @Football__Tweet: Cristiano F**king Ronaldo Mate.   #WorldCup #POR #PORESP https://t.co/oK8hhOBc3U;;
725415339710898176;niamiis;nicole;uma menina aleatória;casa do charlie puth;97;130;0;2742;2038;False;2016-04-27T20:04:29;False;False;1;2018-06-14T14:36:09;2018-06-14T14:36:09;1,3402;2,62;0;0,0;RT @KenetPepin: Hindi ba mag perform si Vitas sa opening ceremony? Hahaha #WorldCup #WorldCupRussia2018;;
